id,title,url,image
21131,Matsyodari Shikshan Sanstha's College of Engineering and Technology Jalna,https://collegedunia.com/college/14304-matsyodari-shikshan-sansthas-college-of-engineering-and-technology-jalna,null
17527,Yadava College Madurai,https://yahoo.in,null
19177,Kamla Nehru College of Pharmacy Nagpur,https://gmail.com,null
15645,Arya Kanya Degree College Hardoi,https://gmail.com,null
21988,Emmanuel College Vazhichal Thiruvananthapuram,https://gmail.com,null
22711,Global Institute of Science and Technology Midnapore,https://gmail.com,null
15689,Biju Pattnaik College of Science & Education Bhubaneswar,https://collegedunia.com/college/392-biju-pattnaik-college-of-science-and-education-bpcse-bhubaneswar,null
21991,GD Memorial Group of Colleges Jodhpur,https://gmail.com,null
14052,Light and Life Academy Ooty,https://llacademy.org,null
17054,Sanlok Institute of Management and Information Technology Gurgaon,https://gmail.com,null
