id,title,image
29785,JB College Faridabad,
29788,Veerk Kunwar Degree College Bijnor,
34587,R.P. College of Pharmacy,
29236,Dr. K. V. Subba Reddy Institute of Technology Kurnool,
33547,Gokul Institute of Nursing Kolkata,
29260,Hindu College of Engineering and Techonology Guntur,
28531,"K. K. Wagh Arts, Commerce, Science and Computer Science College Nashik",
29789,IIHT Salem,
31978,Guru Teg Bahadur Paramedical Institute Shahjahanpur,
29790,Aamna Law College Ghaziabad,
29796,B.R. Harne College of Architecture Vangani Thane,
29792,Shri Sitheswarar Engineering College Arcot,
25964,Matoshri College of Engineering and Research Centre Eklahare,
29684,SNBP Law College Pune,
29696,Polytechnic for Women New Delhi,
32788,AIIMS Rajkot,
29276,Narayanadri Institute of Science & Technology Kadapa,
29793,Dr. B.R. Ambedkar Law College Banda,
26554,"Nirmala College Of Arts And Science, Chalakkudy Thrissur",
29703,Godutai Engineering College for Women Gulbarga,
31855,Umar Been Khattab Welfare Trust's D. Pharmacy College Aurangabad,
28568,L.R. Valia Arts And P.R. Mehta Commerce College Bhavnagar,
29794,Allama Iqbal Unani Medical College Muzaffarnagar,
33678,SMS Law college Varanasi,
28567,Priyadarshini Lokmanya Tilak Institute of Management Studies & Research Nagpur,
29736,Warner College of Dairy Technology Allahabad,
33598,Vibrant Nursing College Surat,
29314,Vivekananda College of Technology and Management Aligarh,
29795,S.B. Patil College of Architecture and Design Pune,
29516,RJSPM's Institute of Computer and Management Research Pune,
33467,Jagran Institute of Digital Animation Kanpur,
33596,International School of Design Mumbai,
33599,CHTS Institute of Hotel Management Catering & Tourism Lucknow,
29797,Allenhouse Business School Kanpur,
29339,Dr. Virendra Swarup Institute of Professional Studies Kanpur,
31670,Ratnavel Subramaniam Polytechnic College Dindigul,
29214,Santaji Mahavidyalaya Nagpur,
32798,Yashwant College of Nursing Kolhapur,
26514,ANUCDE,
26577,Carmel College of Engineering and Technology Punnapra,
32804,Rajasthan Swayat Shasan Mahavidyalaya Jaipur,
29798,Dr. Om Prakash Group Of Insitution Farrukhabad,
29801,Doon Group of Colleges Saharanpur,
29083,Bhai Gurdas Institute of Management & Technology Sangrur,
29731,Shri Rawatpura Sarkar Institute of Technology Raipur,
29802,J.S. University Shikohabad,
29806,Shri Datta Meghe College of Architecture Nagpur,
28644,Rajarshi Chhatrapati Shahu Maharaj Government Medical College & CPR Hospital Kolhapur,
29804,Bharathidasan School of Management Tiruchirappalli,
29812,Government College of Pharmacy Amravati,
26586,Lourdes College of Nursing Kochi,
29805,IIIT Naya Raipur,
29810,CTES College of Architecture Mumbai,
30444,Indo Global Group of Colleges Mohali,
29807,Samyak Sankalpa College of Architecture Thane,
32069,NCP College of Polytechnic Jagadhri,
31386,Government Polytechnic College Yavatmal,
33710,Mangalayatan University (Online) Aligarh,
29813,Indira Bahuuddeshiy Shikshan Sanstha's College of Pharmacy Malkapur,
31652,Srinivasa Subbaraya Government Polytechnic Nagapattinam,
29816,Disha Bharti College of Management and Education Saharanpur,
29818,Saraswathi Institute Of Medical Sciences Hapur,
33530,Vrindavan Law College Mathura,
25889,Geethanjali Institute of Science and Technology Nellore,
33525,MES College of Performing Arts Pune,
26616,IDEKU,
29819,Shriram Institute of Engineering and Technology Paniv,
29824,Sadhana Shikshan Mandal's Saraswati College Shegaon,
28675,PSG Itech,
33282,Divine College of Health Science Bhubaneswar,
29520,"G D Goenka University, School of Agricultural Sciences,Gurgaon",
29820,IGU Rewari,
29822,Rajarshi Shahu College of Pharmacy and Research Pune,
32188,Dayananda Sagar College of Architecture Bangalore,
29821,Dattakala Shikshan Sanstha Faculty of Engineering Pune,
33732,Sree Sastha College of Nursing Chennai,
18702,Seamedu School of ProExpressionism Pune,
33536,Ambedkar Law College Patna,
28685,Guru Ram Das College of Education New Delhi,
26635,Moulana Institute of Paramedical Sciences Angadippuram Malappuram,
26636,MiladESherief Memorial College Kayamkulam Alappuzha,
29826,Vidhyadeep Institute of Engineering and Technology Surat,
29827,Sagar Institute of Research & Technology Excellence Bhopal,
19315,Shivam Pharmaceutical Studies and Research Centre Anand,
28694,Gonna Institute of Information Technology and Sciences Visakhapatnam,
28700,A1 Global Institute of Engineering & Technology Prakasam,
32199,"IFHE, The Center for Distance and Online Education Hyderabad",
29828,Dr. A.P.J Abdul Kalam Institute of Technology Tanakpur,
29144,ICAT Design and Media College Bangalore,
29830,Ramanand Institute of Pharmacy Management and Technology Roorkee,
29831,Techno India Banipur Paragana,
26109,Amity Global Business School Hyderabad,
32231,Cauvery Group of Institutions Mysore,
30921,Ravishankar College of Pharmacy Bhopal,
28710,Nannapaneni Venkat Rao College of Engineering and Technology Guntur,
29832,IIIT Surat,
29882,"School of Animation, Maharshi University Institute of Technology Noida",
29833,IIIT Trichy,
28720,Sri Krishnadevaraya University College of Engineering and Technology Anantapur,
29834,Central Institute of Petrochemicals Engineering & Technology Ahmedabad,
29857,Yenepoya Dental College Mangalore,
29187,Sachdeva Institute of Management & Technology New Delhi,
29836,Dr. V.R. Godhania College of Engineering & Technology Porbandar,
31772,PTSP Mandal’s Pharmacy College Manwath,
29837,Parul Institute of Technology Vadodara,
28716,Jainee College of Engineering & Technology Dindigul,
29844,Pt. Jawahar Lal Nehru Government Medical College and Hospital Chamba,
29851,MIT Skills Pune,
29845,SLN Medical College and Hospital Koraput,
29849,Institute of Dental Sciences Bhubaneswar,
33374,Dr. Abdul Ali Tibbiya College and Hospital Lucknow,
31148,Autonomous State Medical College Firozabad,
27003,"RVS Siddha Medical College And Hospital, Kannampalayam Coimbatore",
28742,Arulmurugan College of Engineering Karur,
31588,Government Polytechnic Curchorem,
28743,Ramco Institute of Technology Rajapalayam,
31030,Lajpat Rai College Ghaziabad,
31400,Balajee Polytechnic College Vizianagaram,
29847,Shri Lal Bahadur Shastri Government Medical College & Hospital Mandi,
29855,Vinayaka Missions Kirupananda Variyar Medical College Salem,
31110,Smt. Geeta D. Tatkare Polytechnic Raigad,
28765,Government Medical College Chandrapur,
29852,Rural Dental College Ahmednagar,
29853,Sharad Pawar Dental College and Hospital Wardha,
31038,Kota College of Pharmacy,
29854,Vinayaka Missions Medical College and Hospital Karaikal,
28780,Shaheed Hasan Khan Mewati Government Medical College Nalhar,
29385,Oriental University Indore,
29856,Firebird Institute of Research in Management Coimbatore,
30990,Shri J.D. Gabani Commerce College Surat,
19348,Sri Balaji College of Pharmacy Jaipur,
32312,Manav Institute of Pharmacy Hisar,
29762,Indira College of Architecture and Design Pune,
30950,Abhilashi University Mandi,
33117,Continental Institute Of Hotel Management & Catering Technology Kolhapur,
29859,Kannur Medical College Anjarakandy,
26183,Narvadeshwar Group of Colleges Lucknow,
31600,Masterpro Institute of Technology Srinagar,
31024,C.D Jain College of Commerce Ahmednagar,
33693,Pt. Sahdev Prasad Trivedi Pg Mahavidyalya Kanpur,
29505,Rajgad Institute Of Management Research & Development Pune,
29860,Mannam Ayurveda Cooperative Medical College Pandalam Pathanamthitta,
28799,Netaji Subhas Chandra Bose Institute of Pharmacy Nadia,
21817,Synergy Institute of Technology Dewas,
30296,Alexia College of Professional Studies Indore,
32364,Assam Down Town University Powered by Sunstone Guwahati,
29862,Musaliar College of Engineering Chirayinkeezh Thiruvananthapuram,
28824,Mathuradevi Institute of Technology & Management Indore,
29863,Mount Zion Institute of Science and Technology Kozhuvalloor Chengannur,
29864,St. John’s College of Pharmaceutical Sciences & Research Kattappana,
30562,Saveetha College of Architecture and Design Chennai,
29865,Mount Zion Pharmaceutical Sciences and Research Ezhamkulam Adoor,
26040,"University School of Chemical Technology, Guru Gobind Singh Indraprastha University New Delhi",
32387,Inter National Institute Of Fashion Design Bhilai,
32444,Dhruva College of Design and Graduate Studies,
32454,S.V. Memorial College of Nursing Amritsar,
29866,Dr. Joseph Mar Thoma Institute of Pharmaceutical Sciences and Research Alappuzha,
32498,Sriram Chandra Bhanja Dental College and Hospital Cuttack,
29935,GITAM School of Science Hyderabad,
32467,Chandralop College of Fire Engineering and Safety Management Pune,
29867,Ahalia School of Pharmacy Palakkad,
29868,Malik Deenar College of Pharmacy Kasaragod,
33237,Arpit Nursing College Rajkot,
29870,MPGI Kanpur,
29873,Rawal Institute of Management Faridabad,
33253,Chanakya Institute Of Management And Higher Studies Bhojpur,
29871,NRAI School of Mass Communication New Delhi,
33849,Bangalore College of Design and Media,
29872,Sadhna Academy for Media Studies Noida,
32549,IIULER Goa,
29874,ISBR Law College Bangalore,
33780,Dr. GD. Pol Foundation YMT Dental College and Hospital Navi Mumbai,
29876,Karnavati University Gandhinagar,
32142,Suguna College of Arts & Science Coimbatore,
28969,Nalanda College Biharsharif,
29878,HGEA College of Pharmacy Bokaro,
29886,JD Institute of Fashion Technology Hauz Khas New Delhi,
29386,Vishisht School of Management Indore,
29879,VIT Bhopal,
29889,Children's University Gandhinagar,
28971,FDDI Noida,
29423,Renaissance College of Commerce & Management Indore,
29883,National Institute of Learning and Academics Gurgaon,
32427,"Kaveri College of Arts, Science and Commerce Pune",
19394,Y. B. Chavan College of Pharmacy Aurangabad,
32632,P V Ram Reddy Institutions Rangareddy,
29884,Kalapurnam Institute Ahmedabad,
28988,Government National college Sirsa,
29885,School of Aeronautics New Delhi,
29893,VIT AP,
32645,ATMS Group of Institutions Hapur,
29888,Matrix Institute of Business Management Noida,
29006,NIPER Raebareli,
29890,Bodoland University Kokrajhar,
29897,Women's Institute for Studies in Development Oriented Management Jaipur,
32428,David Memorial Institute of Management Hyderabad,
29053,RPA First Grade College Bangalore,
29895,ADBU,
29896,"DMS, IIT Dhanbad",
32724,Centre for Excellence in Basic Sciences Mumbai,
29038,Rayat & Bahra Institute of Pharmacy Mohali,
33863,Life Line Educational Institute Azamgarh,
31141,NIU Campus powered by Sunstone Gautam Budh Nagar,
29898,St. Joseph's Institute of Management Tiruchirappalli,
29901,"JNTUH, School of Management Studies Hyderabad",
29076,Pragathi Mahavidhayalaya Hyderabad,
29902,"Faculty of Management Studies, Manav Rachna International Institute of Research and Studies Faridabad",
32763,Amaltas Institute of Nursing Sciences Indore,
29903,Xavier Institute of Management and Entrepreneurship Kochi,
33432,Shree Daksha Academy Bangalore,
29904,Quantum University Roorkee,
29905,Xavier Institute of Management and Entrepreneurship Chennai,
29911,AMC Vizag,
29125,Yadavrao Tasgaonkar College of Engineering & Management Karjat,
29908,Venkateshwara Open University Naharlagun,
16008,Dharmashala Mahavidyalaya Jajapur,
29116,Rajasthan Pharmacy College Jaipur,
33490,BVIEER Pune,
31425,Vivekananda College of Polytechnic Mancherial,
31506,National Institute Of Personnel Management Kolkata,
27644,Crescent School of Business Chennai,
29135,Smt VHD Central Institute of Home science College (Autonomous) Bangalore,
29912,K.S.R. College of Arts and Science for Women Tiruchengodu,
33522,CIHHM Foundation Kolkata,
29157,Lal Bahadur Shastri College of Pharmacy Jaipur,
31510,Government Women's Polytechnic College Calicut,
34271,Sardar Patel College of Health Education,
29170,Vijaya College of Pharmacy Hyderabad,
31680,Chaudhary Mukhtar Singh Government Girls Polytechnic Meerut,
29913,Heritage Institute of Management & Communication New Delhi,
25868,Everest Education Society Group of institutions College of Engineering and Technology Aurangabad,
33939,Urmila Group Of Institutions Ayodhya,
32882,Thakur Institute of Hotel Management Mumbai,
29914,Saveetha Amaravati University Vijayawada,
29918,Institute of Good Manufacturing Practices India Noida,
29920,Eminent College of Management & Technology Kolkata,
26771,"Sree Narayana College, Punalur Kollam",
30781,"Faculty of Management and Information Sciences, Dharmsinh Desai University Nadiad",
33950,MSSU Thane,
32906,School of Innovation & Management Hyderabad,
30777,ISDI,
33993,Harish Chand College of Pharmacy Gazipur,
33569,Charan's International Institute of Aviation and Hospitality Bangalore,
29919,Artemisia College of Art and Design Indore,
29926,Mansarovar Nursing College Bhopal,
29599,PVG's Late Govind Kashinath Pate Wani Institute of Management Pune,
32909,Centre For Continuing Education Bangalore,
29927,Instituto Design Innovation Institute of Fashion & Interior Design Hyderabad,
32936,Viswam Degree & PG College Chittoor,
29928,"Hindustan College,Mysore",
26066,Younus Institute of Technology Kannanallore,
29930,MITWPU,
29933,Uttar Pradesh University of Medical Sciences Etawah,
29932,Sun Institute of Management & Technology Shahjahanpur,
29934,Don Bosco Bangalore,
29936,Indian Institute of Commerce & trade Lucknow,
33602,Thakur Institute of Aviation Mumbai,
29937,GCEC Global Foundation,
29938,Cliniminds Delhi NCR Noida,
29942,NITTE School of Fashion Technology and Interior Design Bangalore,
25941,MGMCET Navi Mumbai,
29946,Indo Global College of Architecture Mohali,
31704,Pailan Technical Campus Kolkata,
29947,IMS Ghaziabad (University Courses Campus),
31736,Government Polytechnic College Udaipur,
29948,Indian School of Hospitality Gurgaon,
29960,ABBS School of Law Bangalore,
29949,VYASA Business School Bangalore,
29950,Vanguard Business School Bangalore,
31767,Rajarshi Shahu College of Pharmacy Buldana,
29952,GITAM School of Architecture Hyderabad,
29957,Usha Martin University Ranchi,
34014,Ch. Hukum Singh Dev Kuwar Mahavidyalaya Etawah,
31270,K D Polytechnic Patan,
29961,Institute of Clinical Research India Ahmedabad,
33036,Gandhi P.R. College Bhopal,
29962,ICRI Ajeenkya DY Patil University Pune,
33645,Maharshi Karve Stree Shikshan Samstha's Maharshi Karve Mahila Mahavidyalay Satara,
34027,Dilip Kishore Mehrotra Institute of Pharmacy Sitapur,
34041,Highland College of Nursing Mangalore,
29964,John Bauer College of Hotel Management and Catering Technology Hyderabad,
34106,Rockwell Business School Hyderabad,
34052,R.A.S Institute of Pharmacy Mau,
34107,Girijananda Chowdhury University Guwahati,
33058,Sancheti HealthCare Academy Pune,
29967,"Directorate of Distance Education, University of Jammu",
34114,"School of Allied Health Science, Vinayaka Mission Research Foundation Pondicherry",
29971,IIFA Multimedia Bangalore,
34115,"School of Allied Health Science, Vinayaka Mission Research Foundation Chennai",
34121,Global Institute of Management Studies Kolkata,
34116,Bharti Vidyapeeth Online Pune,
29711,Thakur School of Architecture and Planning Mumbai,
29973,Trinity College of Hotel Management Hyderabad,
29974,"School of Architecture, CMR University Bangalore",
34129,SLS MAVMM Ayira Vaisyar College Madurai,
34132,Deo Institute of Nursing Sciences Bokaro,
34127,Shree Umiya KVC Nursing College Ahmedabad,
31743,Government Polytechnic College Banswara,
29975,"School of Economics & Commerce, CMR University Bangalore",
33065,Pithoragarh Group Of Institutions,
32160,Vivekanand College of Pharmacy Bhopal,
30004,KL University Hyderabad,
26863,Arunesha Arts and Science College for Women Tiruvannamalai,
34166,Doon College of Nursing & Paramedical Science Rishikesh,
29739,"School of Engineering & Technology, Monad University Hapur",
29977,"School of Science Studies, CMR University Bangalore",
25872,Fabtech Technical Campus Solapur,
34168,Birsa College of Nursing Bokaro,
31297,Vasavi Polytechnic College Kurnool,
29741,"Monad University, School of Management and Business Studies Hapur",
29978,"School of Social Science and Humanities, CMR University Bangalore",
19493,D Y Patil Medical College Kolhapur,
31097,Ideal School of Architecture Ghaziabad,
25634,G.B. Pant DSEU Okhla I Campus,
29979,"School of Research and Innovation, CMR University Bangalore",
34297,"Arnav Group of Institutions, Barabanki",
26101,Nehru Homeopathic Medical College & Hospital New Delhi,
29982,Institute of Management Technology Centre for Distance Learning Ghaziabad,
34078,FrameBoxx 2.0 Bandra,
26837,Apollo College of Nursing Chennai,
26110,Amity Global Business School Kochi,
29983,NRI Institute of Nursing Bhopal,
29986,NMIMS School of Performing Arts Mumbai,
29987,United College of Education DelhiNCR Greater Noida,
29988,Glanis Institute of Allied Health Sciences Madurai,
32152,Aisect College of Professional Studies Indore,
34206,S-VYASA Deemed-to-be University School of Advanced Studies Collaborating with NIAT,
29528,Adhalrao Patil Institute of Management and Research Pune,
29542,Maharashtra Udayagiri Engineering College Udgir,
34212,KIIT School of Liberal Studies Bhubaneswar,
34609,Kedge Mumbai,
33420,Malabar Cancer Centre Thalasery,
31782,Swami Vivekanand College of Pharmacy Udgir,
34216,Jupiter Group of Institutions Jalandhar,
29556,Navsahyadri Group of Institutes Naigaon,
19517,GMC Goa,
31754,Shikshan Prasarak Mandal's Institute of Pharmacy Wani,
31508,Tomi Polytechnic College Basar,
34223,Krishna Vikash Institute of Technology Raipur,
34220,Abhay Group of Institutions Lucknow,
29702,New Horizon Dental College & Research Institute Bilaspur,
31135,SLBS Education Group Jodhpur,
30082,East West School of Architecture Bangalore,
34279,KIIT School of Hospitality and Tourism (KSHT),
31136,Chennais Amirta International Institute of Hotel Management Bangalore,
29811,Institute of Design Education and Architectural Studies Nagpur,
26231,Amity Institute of Biotechnology Noida,
29678,M. S. College of Law Thane,
26157,"CMS, JIS School of Business Nadia",
33481,IIMC Kottayam,
31137,Innovation The Business School Bhubaneswar,
34296,All Saints Christian Law College,
30090,Awadh Centre Of Education New Delhi,
26163,MITCOE's Centre for Management Studies and Research Pune,
26202,Parthivi College of Engineering and Management Bhilai,
30422,"GB Pant Delhi Skill and Entrepreneurship University, OkhlaIII Campus New Delhi",
30801,Gulshan Kumar Film & Television Institute of India Noida,
25836,KLS Git,
26169,MDI Murshidabad,
33033,Umalok Group of Institutions Meerut,
29838,PPSU,
31780,M.E.S. College of Pharmacy Buldhana,
19605,Government Kilpauk Medical College Chennai,
29843,KCGMC,
34340,Behara College of  Engineering and Technology,
26241,IMI Noida,
30091,Kejriwal Institute of Management & Development Studies Ranchi,
25973,Priyadarshini Institute of Technology and Science for Women Guntur,
30095,Government Engineering College Ramanagar,
33053,Lavish Institute Of Hotel Management & Catering Technology Hyderabad,
31750,Dnyanvilas College of Pharmacy Pune,
31761,IDRAC Business School Pune,
30864,NMIMS Navi Mumbai,
33057,Divine Institute of Nursing and Paramedical Science Lucknow,
33059,Elite Institute of Nursing Sciences Bardhaman,
30096,Animaster Design College Bangalore,
34360,Ravi Mahato Smarak Nursing College,
33197,FUEL Business School Pune,
19625,Maharaja Krishna Chandra Gajapati Medical College and Hospital Berhampur,
25926,Madhukarrao Pandav College of Engineering Bhandara,
30026,NMIMS Indore,
32230,HiTech College of Nursing Bhubaneswar,
33071,Roots College of Design Hyderabad,
33524,Aryavart University Bhopal,
33368,Vijaya College Bangalore,
30097,Symbiosis School of Sports Sciences Pune,
33075,Governement Engineering College Patna,
30100,"College of Food Technology, Kerala Veterinary And Animal Sciences University Thrissur",
30103,DC School of Architecture and Design Vagamon,
32260,Sigma College of Architecture Kanyakumari,
29900,Poddar Management and Technical Campus Jaipur,
33087,Upedge Vocational Training Institute Kolkata,
31031,Acharya School Of Design Bangalore,
34391,K.R. Mangalam University,
30102,Nirmala College of Health Sciences Thrissur,
34464,"Apollo College of Nursing, Bilaspur",
29751,"Gautam Buddha University, School of Biotechnology Greater Noida",
30105,Government Engineering College Bellary,
32287,KKC Institute of PG Studies Puttur,
30109,"University VOC College of Engineering, Anna University Thoothukudi",
26170,LEXICON Mile,
34351,Dr. Shahidulla Institute Of Education Kolkata,
29909,Dr. B.R. Ambedkar Center for Biomedical Research,
30110,Nelliandavar Institute of Technology Ariyalur,
29755,"Babasaheb Bhimrao Ambedkar University, School for Legal Studies Lucknow",
30111,SCMS School of Architecture Ernakulam,
19634,Mandya Institute of Medical Sciences(Autonomous),
33133,"Arena Animation, Nerul Navi Mumbai",
30114,"University College of Engineering Ramanathapuram, Anna University",
31530,Shri Gokul Verma Govt. Polytechnic College Bharatpur,
32334,BM College Durg,
30116,Jaipuria School of Business Ghaziabad,
19642,"Meenakshi Medical College and Research Institute, Maher University Kanchipuram",
30121,"Department of Pharmaceutical Science, Mahatma Gandhi University Kottayam",
33150,Bihar Paramedical & Management Institute Patna,
19643,Melmaruvathur Adhiparasakthi Institute of Medical Sciences and Research Kanchipuram,
30124,Sri Vinayaka Group of Institutions Kolar,
33549,KIIT School of Design Bhubaneswar,
32379,DCSMAT Campus powered by Sunstone's Edge Idukki,
33576,Dr. R. D. Gardi Educational Campus Rajkot,
32369,Sir Ganesh Dutt Memorial College Patna,
9516,JNTUH Jagtail,
30125,"University College of Engineering, Anna University Dindigul",
30126,Anna University College of Engineering Thirukkuvalai Nagapattinam,
34512,RKMVERI Narendrapur Campus,
34504,Republic School of Journalism Noida,
30596,"Atmiya Institute for Management Studies, Atmiya University Rajkot",
34409,Emversity School of Health Sciences,
30128,GITAM School of Pharmacy Hyderabad,
31796,Shri Balaji Shikshan Prasarak Mandal College of Pharmacy Ambajogai,
32386,D. L. Patel Commerce College Himmatnagar,
34451,Dr Shantilal K Somaiya School of Art,
30129,GITAM School of Humanities and Social Sciences Hyderabad,
30133,ESIC Hyderabad,
30137,"Chaibasa Engineering College, Techno India Group",
32263,Seth Badrilal Khandelwal Education College Durg,
34465,Shalom Group of Institutions,
30134,Dhanalakshmi Srinivasan College of Engineering Coimbatore,
25686,Abhinav Education Society's College of Engineering and Technology Wadwani,
30140,S.Veerasamy Chettiar College of Engineering and Technology Tirunelveli,
27406,Rao Bahadur Y Mahabaleshwarappa Engineering College Bellary,
30141,Tritya Institute of Event Management New Delhi,
30146,Chanakya Institute of Hotel Management & CT Visakhapatnam,
34479,"PW Institute of Innovation, Noida",
34608,Stadion Institute of Sports and Management,
34513,RKMVERI Ranchi Campus,
26171,Member Sree Narayana Pillai Institute of Management and Technology Chavara,
30148,CUTM,
26172,Meenakshi Sundararajan School of Management Chennai,
30048,KCLAS,
30150,Government Medical College Dungarpur,
30595,Motihari College of Engineering,
25758,Nehru Institute of Technology Coimbatore,
30151,Sri Padmavathi Medical College for Women Tirupati,
25745,Techno International Batanagar South 24 Parganas,
27188,College of Veterinary Science & Animal Husbandry Aizawl,
30152,Pandit Raghunath Murmu Medical College Mayurbhanj,
26173,Metropolitan School of Management New Delhi,
32479,R.H. Patel Institute of Management Kheda,
34514,Nepni Group of Institutions,
19658,National Institute of Epidemiology Chennai,
30309,Sai Business and Media School Dehradun,
30153,Rajah Muthiah Dental College & Hospital Annamalai,
19661,National Institute of Health and Family Welfare,
30157,Techmate Institute of Aviation Visakhapatnam,
32018,Cavalier institutions Bangalore,
33283,Cambridge Institute of Technology North Campus Bangalore,
27984,St. Joseph College Mangalore,
30613,Dr. D. Y. Patil College Of Nursing Pune,
25692,Achutha Institute of Technology Bangalore,
32508,C.A.R.E College of Arts And Science Tiruchirappalli,
30544,Khyati Institute of Master of Valuation Ahmedabad,
32519,Srinath University Jamshedpur,
25945,Rayat Bahra College of Engineering and Nano Technology for Women Hoshiarpur,
30158,Imperial College of Hotel Management & Tourism Visakhapatnam,
32525,Gopal Krishna Gokhale College Kolhapur,
34614,St John's College of Nursing,
33284,Longowal Group of Colleges Mohali,
25963,PBR Visvodaya Institute of Technology and Science Nellore,
30159,Vidya Pratishthan's Polytechnic College Indapur,
34533,Bhavan's College Management School of Events and Experience Design (MSEED),
30160,Panache Academy Ahmedabad,
25790,St Anne's College of Engineering and Technology Cuddalore,
33295,C.D Girls P.G College Lucknow,
31113,Government Polytechnic Balasore,
31117,"Rajiv Gandhi University of Knowledge Technologies, Dr.APJ Abdul Kalam IIIT Ongole Campus",
30162,Dr. Ram Manohar Lohia College of Pharmacy Ghaziabad,
31904,Shri Anand College of Pharmacy Ahmednagar,
31127,AAT College Mumbai,
29972,ImaginXP Pune,
32566,Maa Vaishno Devi Educational Group Lucknow,
25968,MVSREC,
30166,Don Bosco University Global Center for Open & Distance Education Guwahati,
19672,NSCBMC Jabalpur,
34562,Hari Shankar Singhania School of Business(HSB),
27382,J.P College of Education Cuddalore,
30167,Jain Vishwa Bharati Institute Nagaur,
33285,Subbaiah Institute of Medical Sciences Shimoga,
30168,GCRG Lucknow,
30171,Heeralal Yadav Group Of Colleges Lucknow,
30175,REC Sonbhadra,
22498,Apeejay Svran International College Greater Noida,
29453,"School of Pharmacy, Rai University Ahmedabad",
31129,CARE School of Architecture Tiruchirappalli,
33331,PPG College of Occupational Therapy Coimbatore,
27033,Rajalakshmi College of Nursing Chennai,
30177,Centurion University of Technology and Management Paralkhemundi,
34579,"I.T.S School of Management, Ghaziabad",
29723,Nalini Prabha Dev Prasad Roy College Bilaspur,
30179,Raj School of Management & Sciences Varanasi,
25812,College of Engineering and Technology Payyanur,
30182,U.P. Institute of Design Noida,
30184,The Tipsglobal Institute Coimbatore,
19676,NBMCH,
32630,Himalayan Institute of Pharmacy Sirmaur,
34588,Quad AI School of Technology and Management Bengaluru,
32488,Mansa Polytechnic College Bhilai,
19679,PES Institute of Medical Sciences and Research Kuppam,
32616,SMCH College of Nursing Coimbatore,
33326,Innova Group Of Institutions Bangalore,
31132,Davinci School of Design and Architecture Chennai,
19682,Dr. Pinnamaneni Siddhartha Institute of Medical Sciences & Research Foundation Vijayawada,
30183,Centre for Open and Distance Learning Napaam,
25798,Sri Vidya College of Engineering & Technology Virudhunagar,
25863,Dr. Subhash University Junagadh,
30185,"Suresh Gyan Vihar University , Distance Education Jaipur",
33358,Akshaya College of Arts and Science Coimbatore,
30186,Apex Institute of Multimedia Coimbatore,
34238,R S Pharmacy College,
30187,"The English and Foreign Languages University , Distance Education Hyderabad",
30190,Zee Institute of Media Arts Kolkata,
33289,Kanachur Group of Institutions,
32652,Shri Pankaj Kapadia Sarvajanik College of Performing Arts Surat,
32662,Sree Narayana College Varkala Thiruvananthapuram,
33365,Swarnrekha Group Of Institutions Ranchi,
27063,Jeeva College Of Nursing Krishnagiri,
19684,Pacific Institute of Management Udaipur,
30188,DDE MMYVV,
27623,RVS Agriculture College Thanjavur,
27634,AMET Business School Chennai,
30192,RV Institute of Legal Studies Bangalore,
30194,BMS College Of Commerce & Management Bangalore,
25755,A. C. Patil College of Engineering Navi Mumbai,
30211,Excellency group of Institutions Hyderabad,
31716,Government Polytechnic College for Women Madurai,
30195,Rungta Engineering College Raipur,
26199,PERI Institute of Technology Chennai,
30207,Hyderabad Institute of Fashion Design,
32709,Vanita Vishram Women'S University Surat,
16730,"N.V. Arts, Sri Kanhyalal Malu Science and Dr. Pandurangrao Patki College of Commerce Gulbarga",
33398,M B Gohil Institute of Medical Science & Research Center Navsari,
30196,Rungta Engineering College Bhilai,
30198,Sri Sai Institute of Ayurvedic Research and Medicine Bhopal,
26367,Mar Thoma College for Women Perumbavoor Ernakulam,
30197,Holy Mary Degree College Hyderabad,
30201,Vainavi Educational Institutions Hyderabad,
30202,Sarada College of Hotel Management Hyderabad,
31742,Sonekar College of Pharmacy Nagpur,
26243,JBIET,
32748,"Centre for Research, Anna University Chennai",
19702,Pushpagiri Institute of Medical Sciences and Research Centre Thiruvalla,
30200,Backstage Pass Institute of Gaming and Technology Hyderabad,
30210,International Institute of Fashion Design Hyderabad,
30204,Maya Academy of Advanced Cinematics Dharampeth,
33055,Misra Nursing Institute of Asansol,
29721,"Sharda University, School of Nursing Sciences and Research Greater Noida",
31295,Government Polytechnic College Mattannur Kannur,
30208,Tradewings Institute of management Mumbai,
30219,Blooms College of Hotel Management and Catering Hyderabad,
30216,Transglobe school of logistics & aviation management Calicut,
26150,Indian Institute of Capital Markets Navi Mumbai,
30217,GIET Degree College East Godavari,
33401,Lokmanya Tilak College of Physiotheraphy Navi Mumbai,
32532,Gyan Jyoti College of Pharmacy Hazaribagh,
33442,Amaltas Institute of Medical Sciences Dewas,
19707,Rajasthan Unani Medical College and Hospital Jaipur,
30221,Westin College of Hotel Management Hyderabad,
26071,VKS College of Engineering and Technology Karur,
30222,Kakinada Institute of Engineering and Technology for Women Kakinada,
30225,Leo Academy of Hospitality and Tourism Management Hyderabad,
30236,Creative Mentors Animation & Gaming College Hyderabad,
33091,Jahnavi Women Degree and PG College Naryanguda Hyderabad,
19719,SS Institute of Medical Sciences and Research Centre Davanagere,
30226,Dr. Narayana College of Hotel Management Hyderabad,
28898,Aditya degree college Rajahmundhry,
30228,Symbiosis Law School Hyderabad,
19721,Saastra College of Pharmaceutical Education and Research Nellore,
30229,Chennais Amirta International Institute of Hotel Management Hyderabad,
19724,SGPGIMS Lucknow,
